timestampUTC,localTime,open,high,low,close,volume,movingAverage,ema,rsi,macd,bollingerUpper,bollingerLower,macd_signal,macd_hist,target
2025-04-08 00:00:00+00:00,17:30:00,1.1570056676864624,1.1586142778396606,1.1564704179763794,1.1586142778396606,0.0,1.1578099727630615,1.157220149040222,100.0,0.0001283221774630583,1.1600848910582855,1.1555350544678376,2.5664435492611662e-05,0.00010265774197044663,0
2025-04-08 00:00:00+00:00,18:00:00,1.1587486267089844,1.159151554107666,1.1576753854751587,1.1579434871673584,0.0,1.157854477564494,1.1573165941238404,70.57162282307411,0.00017388676797036595,1.1594704586142524,1.1562384965147354,5.5308901988162525e-05,0.00011857786598220343,1
2025-04-08 00:00:00+00:00,18:30:00,1.1579434871673584,1.159151554107666,1.1579434871673584,1.1588828563690186,0.0,1.158111572265625,1.1575254290898642,79.1600311099589,0.0002825393405176957,1.1597844418962442,1.1564387026350058,0.00010075498969406916,0.00018178435082362654,0
2025-04-08 00:00:00+00:00,19:00:00,1.1586142778396606,1.1590172052383425,1.157809495925903,1.157809495925903,0.0,1.1580511569976806,1.1575633046680027,59.36397722538229,0.0002788219834839456,1.1595248834623957,1.1565774305329655,0.00013636838845204445,0.00014245359503190115,1
2025-04-08 00:00:00+00:00,19:30:00,1.158077597618103,1.1590172052383425,1.1574074029922483,1.1588828563690186,0.0,1.1581897735595703,1.157739244894805,67.4931680330586,0.00035835626066083037,1.159672556410754,1.1567069907083867,0.00018076596289380163,0.00017759029776702874,0
2025-04-08 00:00:00+00:00,20:00:00,1.1586142778396606,1.1588828563690186,1.1560693979263306,1.156738042831421,0.0,1.157982383455549,1.1576057512863538,48.21828224948821,0.0002454893721373086,1.159724939767415,1.156239827143683,0.00019371064474250303,5.177872739480557e-05,1
2025-04-08 00:00:00+00:00,20:30:00,1.1568717956542969,1.157809495925903,1.1564704179763794,1.1570056676864624,0.0,1.1578602939844131,1.1575257401397017,50.0,0.0001756122898255441,1.1596152023225845,1.1561053856462418,0.00019009097375911126,-1.4478683933567149e-05,1
2025-04-08 00:00:00+00:00,21:00:00,1.1570056676864624,1.157809495925903,1.156738042831421,1.157139539718628,0.0,1.1577802101771038,1.157474246750225,50.8460275128448,0.00012954325878755668,1.159490655542766,1.1560697648114415,0.00017798143076480036,-4.8438171977243684e-05,0
2025-04-08 00:00:00+00:00,21:30:00,1.157273530960083,1.157273530960083,1.156203031539917,1.1568717956542969,0.0,1.157689368724823,1.1573939199374346,49.18166581651247,7.061451128942409e-05,1.1594012801904143,1.1559774572592318,0.00015650804686972511,-8.589353558030103e-05,1
2025-04-08 00:00:00+00:00,22:00:00,1.156738042831421,1.157809495925903,1.1564704179763794,1.1575413942337036,0.0,1.1576759164983577,1.157413583176937,53.026996443582135,7.70558121905296e-05,1.1593024278339725,1.1560494051627428,0.00014061759993388602,-6.356178774335642e-05,0
2025-04-08 00:00:00+00:00,22:30:00,1.1574074029922483,1.1576753854751587,1.1566041707992554,1.157273530960083,0.0,1.157642384370168,1.1573949095480232,51.46903071431366,5.985627611537758e-05,1.1592105064769824,1.1560742622633535,0.00012446533517018434,-6.460905905480676e-05,1
2025-04-08 00:00:00+00:00,23:00:00,1.1574074029922483,1.1576753854751587,1.156738042831421,1.1576753854751587,0.0,1.1576449229167058,1.1574323063383078,53.517845961177045,7.775550374211626e-05,1.1591463971243054,1.1561434487091062,0.00011512336888457073,-3.736786514245447e-05,0
2025-04-08 00:00:00+00:00,23:30:00,1.1576753854751587,1.158077597618103,1.1575413942337036,1.1576753854751587,0.0,1.1576470988137382,1.157464716889888,53.517845961177045,9.089301252385162e-05,1.1590897604641752,1.1562044371633011,0.0001102772976124269,-1.938428508857528e-05,0
2025-05-09 00:00:00+00:00,00:00:00,1.1575413942337036,1.1575413942337036,1.1568717956542969,1.1568717956542969,0.0,1.1576375365257263,1.1573856607251425,49.35154923721868,3.604608340901372e-05,1.1590420986003258,1.1561487252725582,9.543105477174427e-05,-5.938497136273055e-05,1
