timestampUTC,localTime,open,high,low,close,volume,movingAverage,ema,rsi,macd,bollingerUpper,bollingerLower,macd_signal,macd_hist,target
2025-04-08 00:00:00+00:00,06:40:00,1.1556684970855713,1.1556684970855713,1.1555349826812744,1.1555349826812744,0.0,1.1557353138923645,1.155882223447164,0.0,-3.19616747037621e-05,1.156301936123745,1.155168691660984,-6.39233494075242e-06,-2.556933976300968e-05,1
2025-04-08 00:00:00+00:00,06:45:00,1.1559356451034546,1.1560693979263306,1.1558021306991575,1.1558021306991575,0.0,1.1557575861612956,1.1558715444140963,40.00357015349665,-3.532768423086807e-05,1.1561656094744865,1.1553495628481047,-1.217940479877555e-05,-2.3148279432092522e-05,0
2025-04-08 00:00:00+00:00,06:50:00,1.1559356451034546,1.1559356451034546,1.155401587486267,1.155401587486267,0.0,1.1556685864925385,1.155808883490386,25.005579111795,-6.951444162117681e-05,1.1561561557074815,1.1551810172775954,-2.3646412163255806e-05,-4.586802945792101e-05,1
2025-04-08 00:00:00+00:00,06:55:00,1.155401587486267,1.1558021306991575,1.155401587486267,1.1556684970855713,0.0,1.155668568611145,1.1557901653030773,39.99642889027433,-7.421481693525855e-05,1.1560908159449614,1.1552463212773285,-3.3760093117656356e-05,-4.04547238176022e-05,1
2025-04-08 00:00:00+00:00,07:00:00,1.1558021306991575,1.156203031539917,1.1558021306991575,1.1560693979263306,0.0,1.1557353734970093,1.155827396319511,53.85196374622455,-4.507100041806211e-05,1.1562351171066134,1.1552356298874051,-3.602227457773751e-05,-9.048725840324604e-06,1
2025-04-08 00:00:00+00:00,07:05:00,1.156203031539917,1.156336784362793,1.1559356451034546,1.156336784362793,0.0,1.1558212893349784,1.155895314725282,60.010709823290135,-3.9392416462114e-07,1.156465341043648,1.1551772376263088,-2.8896604495114235e-05,2.8502680330493095e-05,1
2025-04-08 00:00:00+00:00,07:10:00,1.156336784362793,1.1566041707992554,1.156203031539917,1.1566041707992554,0.0,1.155919149518013,1.1559898288684785,64.71916010498975,5.5943944459846406e-05,1.1567327813648685,1.1551055176711575,-1.1928494704122107e-05,6.787243916396851e-05,1
2025-04-08 00:00:00+00:00,07:15:00,1.156738042831421,1.1574074029922483,1.156738042831421,1.157139539718628,0.0,1.1560547484291925,1.1561431236484982,71.4498109681016,0.0001421532545349269,1.1571688316909419,1.1549406651674432,1.888785514368769e-05,0.0001232653993912392,1
2025-04-08 00:00:00+00:00,07:20:00,1.1574074029922483,1.1574074029922483,1.157139539718628,1.1574074029922483,0.0,1.1561900138854981,1.1563116942276648,73.93749030557007,0.00022944419161152751,1.1575446880912645,1.1548353396797317,6.0999122437255663e-05,0.00016844506917427186,0
2025-04-08 00:00:00+00:00,07:25:00,1.157273530960083,1.1575413942337036,1.157273530960083,1.1574074029922483,0.0,1.1563006856224753,1.1564577887296092,73.93749030557005,0.0002952197783057109,1.157780736382239,1.1548206348627117,0.00010784325361094671,0.00018737652469476418,0
2025-04-08 00:00:00+00:00,07:30:00,1.157809495925903,1.157809495925903,1.157273530960083,1.1574074029922483,0.0,1.1563929120699565,1.1565844039646278,73.93749030557007,0.0003433890296666853,1.157942003340684,1.154843820799229,0.00015495240882209443,0.00018843662084459085,1
2025-04-08 00:00:00+00:00,07:35:00,1.1574074029922483,1.157809495925903,1.1574074029922483,1.1576753854751587,0.0,1.1564915638703566,1.1567298681660318,76.02725067770355,0.00039859272632503107,1.1581364904217597,1.1548466373189534,0.00020368047232268175,0.0001949122540023493,0
2025-04-08 00:00:00+00:00,07:40:00,1.1576753854751587,1.1576753854751587,1.1575413942337036,1.1576753854751587,0.0,1.156576122556414,1.1568559371405822,76.02725067770356,0.00043730111856365994,1.1582784902533947,1.1548737548594332,0.0002504046015708774,0.00018689651699278255,1
2025-04-08 00:00:00+00:00,07:45:00,1.157809495925903,1.1579434871673584,1.157809495925903,1.1579434871673584,0.0,1.1567195398466927,1.157000943810819,77.807495459802,0.0004840317475462985,1.15845323504527,1.154881325349017,0.00029713003076596166,0.00018690171678033686,0
2025-04-08 00:00:00+00:00,07:50:00,1.157809495925903,1.158077597618103,1.157809495925903,1.1579434871673584,0.0,1.1568915758814131,1.1571266162583578,87.5204278710496,0.0005151280323898444,1.1585866540869287,1.1549074321786352,0.0003407296310907382,0.00017439840129910617,0
2025-04-08 00:00:00+00:00,07:55:00,1.157809495925903,1.1579434871673584,1.1576753854751587,1.1579434871673584,0.0,1.157044529914856,1.157235532379558,86.38739213224328,0.0005336208135930942,1.1586907818397807,1.154944062547498,0.00037930786759120944,0.00015431294600188477,0
2025-04-08 00:00:00+00:00,08:00:00,1.157809495925903,1.157809495925903,1.157809495925903,1.157809495925903,0.0,1.15721652337483,1.1573120608524041,94.99264935179859,0.0005313395509600749,1.1587491700170096,1.1549959047849652,0.0004097142042649825,0.00012162534669509238,0
2025-04-08 00:00:00+00:00,08:05:00,1.158077597618103,1.158077597618103,1.157809495925903,1.157809495925903,0.0,1.1573694518634252,1.1573783855288706,94.43784639745765,0.0005234970853533749,1.158795594964296,1.1550481070508276,0.00043247078048266104,9.102630487071387e-05,1
2025-04-08 00:00:00+00:00,08:10:00,1.1576753854751587,1.1579434871673584,1.1576753854751587,1.1579434871673584,0.0,1.1575033153806413,1.1574537324140024,93.74478268127537,0.000522075684719514,1.158853060319075,1.1550928053120286,0.00045039176133003164,7.16839233894824e-05,0
2025-04-08 00:00:00+00:00,08:15:00,1.157809495925903,1.157809495925903,1.1576753854751587,1.1576753854751587,0.0,1.1575989297458105,1.15748328615549,81.23504867871397,0.0004936254417144958,1.158898501461566,1.1552213382067078,0.0004590384974069245,3.4586944307571344e-05,1
2025-04-08 00:00:00+00:00,08:20:00,1.1576753854751587,1.1579434871673584,1.1576753854751587,1.1579434871673584,0.0,1.157694595200675,1.157544646290406,81.24131027194726,0.00048709703370408697,1.1589106951673773,1.1554499949495052,0.00046465020466635704,2.2446829037729927e-05,0
2025-04-08 00:00:00+00:00,08:25:00,1.1579434871673584,1.1579434871673584,1.1579434871673584,1.1579434871673584,0.0,1.1577520200184412,1.1575978250739998,74.99629355077145,0.00047643122077634104,1.1589209863174226,1.1556538394462796,0.00046700640788835385,9.424812887987185e-06,1
2025-04-08 00:00:00+00:00,08:30:00,1.158077597618103,1.1588828563690186,1.158077597618103,1.1588828563690186,0.0,1.1578574095453535,1.1577691625800024,82.36155414944895,0.0005375808339049826,1.1589873107759374,1.15593564187604,0.0004811212930916796,5.6459540813302964e-05,0
2025-04-08 00:00:00+00:00,08:35:00,1.1584800481796265,1.1586142778396606,1.1584800481796265,1.1584800481796265,0.0,1.1579340270587377,1.157863947326619,69.99377833081421,0.0005472309506338036,1.1589386862741828,1.1562654214872001,0.0004943432246001044,5.288772603369914e-05,1
2025-04-08 00:00:00+00:00,08:40:00,1.1586142778396606,1.1587486267089844,1.1586142778396606,1.1587486267089844,0.0,1.1580298287527901,1.1579819045776012,72.72470208038644,0.0005699804011178866,1.1589580038519844,1.156514026787664,0.0005094706599036608,6.050974121422578e-05,0
