timestampUTC,localTime,open,high,low,close,volume,movingAverage,ema,rsi,macd,bollingerUpper,bollingerLower,macd_signal,macd_hist,target
2023-05-10 00:00:00+00:00,05:30:00,1.0508617162704468,1.052520751953125,1.0505305528640747,1.0522992610931396,0.0,1.051303893327713,1.05114905834198,100.0,0.00010587007571460916,1.0526310503482819,1.0499767363071442,2.1174015142921833e-05,8.469606057168733e-05,1
2023-05-10 00:00:00+00:00,06:30:00,1.0524100065231323,1.0531858205795288,1.0522992610931396,1.0531858205795288,0.0,1.0516802787780761,1.0514206266403199,100.0,0.00025833291371357703,1.0537184960046826,1.0496420615514697,6.860579485705287e-05,0.00018972711885652417,0
2023-05-10 00:00:00+00:00,07:30:00,1.0529640913009644,1.0530749559402466,1.0524100065231323,1.0526316165924072,0.0,1.0518388350804646,1.0515820919672647,79.97760454799948,0.0003306298856664558,1.0538204571420393,1.04985721301889,0.00012101061301893345,0.00020961927264752234,1
2023-05-10 00:00:00+00:00,08:30:00,1.052520751953125,1.0530749559402466,1.0524100065231323,1.0527424812316897,0.0,1.0519679273877824,1.0517368105358547,80.74868524576735,0.0003923488533141839,1.0539015690460036,1.0500342857295613,0.00017527826107798354,0.00021707059223620035,0
2023-05-10 00:00:00+00:00,09:30:00,1.052853226661682,1.0529640913009644,1.0524100065231323,1.0524100065231323,0.0,1.0520231872797012,1.0518265700008251,72.38844754621414,0.00040971075887052955,1.0538404787981484,1.0502058957612541,0.00022216476063649277,0.00018754599823403678,0
2023-05-10 00:00:00+00:00,10:30:00,1.0522992610931396,1.052853226661682,1.0520778894424438,1.0520778894424438,0.0,1.0520292652977838,1.0518600792597077,65.60355268469728,0.0003921506526971541,1.0537295769833521,1.0503289536122156,0.0002561619390486251,0.00013598871364852902,0
2023-05-10 00:00:00+00:00,11:30:00,1.051745891571045,1.051745891571045,1.0508617162704468,1.0509721040725708,0.0,1.0519235491752625,1.0517416825680894,50.0,0.00028571298271184986,1.0536604622130197,1.0501866361375054,0.00026207214778127004,2.3640834930579817e-05,1
2023-05-10 00:00:00+00:00,12:30:00,1.0510826110839844,1.051745891571045,1.0505305528640747,1.051193118095398,0.0,1.0518571463498203,1.0516685406383972,52.269055661624115,0.00021669640568156012,1.0535627814106212,1.0501515112890194,0.0002529969993613281,-3.630059367976796e-05,0
2023-05-10 00:00:00+00:00,13:30:00,1.0510826110839844,1.0520778894424438,1.0505305528640747,1.0506409406661987,0.0,1.0517557958761852,1.0515315273087706,46.94631315129955,0.00011610577228071683,1.0535271713709384,1.049984420381432,0.00022561875394520585,-0.00010951298166448901,1
2023-05-10 00:00:00+00:00,14:30:00,1.0507513284683228,1.051856517791748,1.0506409406661987,1.0510826110839844,0.0,1.0517040124306312,1.0514716718121324,50.94224553271933,7.120527206327942e-05,1.0534405980251047,1.0499674268361576,0.00019473605756882057,-0.00012353078550554115,1
2023-05-10 00:00:00+00:00,15:30:00,1.0509721040725708,1.052520751953125,1.0508617162704468,1.052188515663147,0.0,1.0517386198043823,1.0515672509922678,58.72614079496421,0.00012343566969419406,1.053427056913178,1.0500501826955866,0.0001804759799938953,-5.7040310299701227e-05,1
2023-05-10 00:00:00+00:00,16:30:00,1.0522992610931396,1.0527424812316897,1.051414132118225,1.0526316165924072,0.0,1.051857156412942,1.0517091664056197,61.19321379753893,0.00019829732977694192,1.0534892594892775,1.0501070463578905,0.00018404024995050464,1.4257079826437286e-05,0
2023-05-10 00:00:00+00:00,17:30:00,1.052520751953125,1.0530749559402466,1.0503098964691162,1.051856517791748,0.0,1.0519203288214547,1.0517288132571037,55.4005852635867,0.0001928585855752729,1.0534358254940444,1.0501677759616441,0.0001858039170754583,7.054668499814604e-06,1
2023-05-10 00:00:00+00:00,18:30:00,1.0519671440124512,1.0532968044281006,1.051193118095398,1.0527424812316897,0.0,1.0520467843328203,1.0518639689870486,59.75512027220587,0.0002570747887677971,1.053503757674137,1.0502105120761216,0.0002000580914139261,5.7016697353871e-05,1
2023-05-10 00:00:00+00:00,19:30:00,1.0524100065231323,1.0534077882766724,1.0515247583389282,1.0532968044281006,0.0,1.0521180374281747,1.0520550137125222,56.00838646676974,0.00034867651589709503,1.053672761361091,1.0502014716728312,0.0002297817763105599,0.00011889473958653514,0
2023-05-10 00:00:00+00:00,20:30:00,1.0531858205795288,1.0539628267288208,1.0524100065231323,1.052853226661682,0.0,1.052094280719757,1.0521614421057435,47.88379854368809,0.0003810856083106273,1.053723662446647,1.0502470032340878,0.0002600425427105734,0.00012104306560005391,1
2023-05-10 00:00:00+00:00,21:30:00,1.052853226661682,1.054185152053833,1.0527424812316897,1.053851842880249,0.0,1.0521814397403173,1.0523868288756777,57.34838042729073,0.0004817961840954954,1.053965327416785,1.0501919892679377,0.00030439327098755783,0.00017740291310793758,1
2023-05-10 00:00:00+00:00,22:30:00,1.0539628267288208,1.0542962551116943,1.0531858205795288,1.054073929786682,0.0,1.052276543208531,1.0526117756638116,57.91218599906185,0.0005729262609743824,1.0542433738704684,1.0502241253856655,0.0003580998689849227,0.00021482639198945966,1
2023-05-10 00:00:00+00:00,23:30:00,1.0544073581695557,1.055408954620361,1.054185152053833,1.055408954620361,0.0,1.0524907537869044,1.0529847328580182,65.92396602144393,0.0007442931026861999,1.0548259883326716,1.0500851959782416,0.0004353385157251781,0.00030895458696102174,0
2023-06-11 00:00:00+00:00,00:00:00,1.055297613143921,1.055408954620361,1.0548522472381592,1.0551862716674805,0.0,1.0527127810886927,1.0532782713659465,66.699114930898,0.0008523090182970261,1.055223318080578,1.050109282989826,0.0005187326162395477,0.0003335764020574784,1
2023-06-10 00:00:00+00:00,01:30:00,1.055297613143921,1.055408954620361,1.05507493019104,1.055297613143921,0.0,1.0530217460223608,1.053547516936343,76.01783998508554,0.0009361058902630504,1.0556221026046095,1.0500103336708728,0.0006022072710442482,0.0003338986192188021,0
2023-06-10 00:00:00+00:00,02:30:00,1.0548522472381592,1.055408954620361,1.0548522472381592,1.0551862716674805,0.0,1.0533069712775094,1.0537660175671615,74.33985845286364,0.0009822088956457087,1.0559136834210696,1.0499187979632076,0.0006782075959645404,0.00030400129968116826,0
2023-06-10 00:00:00+00:00,03:30:00,1.055408954620361,1.055408954620361,1.05507493019104,1.05507493019104,0.0,1.053623684814998,1.0539405392503454,78.56188472348072,0.0009982542789999105,1.0561825768925985,1.0498942358515422,0.0007422169325716144,0.00025603734642829607,0
2023-06-10 00:00:00+00:00,04:30:00,1.05507493019104,1.0551862716674805,1.0548522472381592,1.0549635887145996,0.0,1.0539008975028992,1.0540769458455794,76.11080812293477,0.0009905673900141299,1.056404568784184,1.0498943547082475,0.0007918870240601175,0.00019868036595401233,0
