timestampUTC,localTime,open,high,low,close,volume,movingAverage,ema,rsi,macd,bollingerUpper,bollingerLower
2025-08-01T18:10:00.000Z,1/8/2025, 23:40:00,202.4600067138672,202.6699981689453,202.35000610351562,202.47999572753906,514091,202.24245529174806,202.42168484054156,44.89,-0.12702590953682602,203.09269887894686,201.39221170454925
2025-08-01T18:15:00.000Z,1/8/2025, 23:45:00,202.4600067138672,202.77999877929688,202.41000366210938,202.7100067138672,486049,202.22595596313477,202.44914406657256,49.76,-0.08519335062231903,203.02491324745077,201.42699867881876
2025-08-01T18:20:00.000Z,1/8/2025, 23:50:00,202.70159912109375,203.34519958496094,202.67999267578125,203.31700134277344,652567,202.24030609130858,202.53179714049645,59.85,-0.0030264653991025625,203.10418575392887,201.3764264286883
2025-08-01T18:25:00.000Z,1/8/2025, 23:55:00,203.322998046875,203.72999572753906,203.02000427246094,203.5500030517578,777978,202.2618064880371,202.62876913204516,62.93,0.0799708199272402,203.22758579639003,201.2960271796842
2025-08-01T18:30:00.000Z,2/8/2025, 24:00:00,203.5500030517578,203.72000122070312,203.3699951171875,203.52000427246094,537085,202.3193717956543,202.7136486692276,62.27,0.14169276968428335,203.43013809988867,201.20860549141992
2025-08-01T18:35:00.000Z,2/8/2025, 24:05:00,203.5500030517578,204.07000732421875,203.5500030517578,204.02999877929688,956532,202.41662139892577,202.83901534637707,68.36,0.22911901269242207,203.7471233261689,201.08611947168265
2025-08-01T18:40:00.000Z,2/8/2025, 24:10:00,204.0500030517578,204.27000427246094,203.9199981689453,204.2100067138672,588426,202.53312149047852,202.9695859528047,70.19,0.3093639213660424,204.05022432600643,201.0160186549506
2025-08-01T18:45:00.000Z,2/8/2025, 24:15:00,204.21690368652344,204.32119750976562,203.80999755859375,203.99000549316406,670657,202.641121673584,203.06676876617226,65.23,0.3511583943577534,204.24753743661861,201.03470591054938
2025-08-01T18:50:00.000Z,2/8/2025, 24:20:00,204.00999450683594,204.02000427246094,203.5749969482422,203.610595703125,564437,202.7331512451172,203.11856180778682,57.65,0.3496352387286663,204.34029178317317,201.12601070706123
2025-08-01T18:55:00.000Z,2/8/2025, 24:25:00,203.6199951171875,204.0500030517578,203.60000610351562,203.82000732421875,553766,202.83915176391602,203.1853661426851,60.39,0.3611626365569407,204.4393786029067,201.23892492492536
2025-08-01T19:00:00.000Z,2/8/2025, 24:30:00,203.80999755859375,204.02000427246094,203.34500122070312,203.38189697265625,593074,202.90469665527343,203.20408336458712,52.72,0.331129286166032,204.48090862971802,201.32848468082884
2025-08-01T19:05:00.000Z,2/8/2025, 24:35:00,203.3800048828125,203.73779296875,203.32000732421875,203.67999267578125,491170,202.98957138061525,203.2494080608913,56.74,0.32760504452880923,204.54062137549644,201.43852138573405
2025-08-01T19:10:00.000Z,2/8/2025, 24:40:00,203.6699981689453,203.89979553222656,203.4199981689453,203.60000610351562,646935,203.0613220214844,203.28279835066505,55.38,0.31472980050662613,204.58569198057072,201.53695206239806
