timestampUTC,localTime,open,high,low,close,volume,movingAverage,ema,rsi,macd,bollingerUpper,bollingerLower
2025-08-04T01:05:00.000Z,4/8/2025, 06:35:00,1.1564704179763794,1.1564704179763794,1.1559356451034546,1.1559356451034546,0,1.1574421048164367,1.157253664024378,28.7,-0.0010668929389898718,1.1598027549746097,1.1550814546582637
2025-08-04T01:10:00.000Z,4/8/2025, 06:40:00,1.1556684970855713,1.1556684970855713,1.1555349826812744,1.1555349826812744,0,1.1572948515415191,1.1570899800869396,25.79,-0.0010756461836443076,1.1597439111047054,1.1548457919783328
2025-08-04T01:15:00.000Z,4/8/2025, 06:45:00,1.1559356451034546,1.1560693979263306,1.1558021306991577,1.1558021306991577,0,1.157154244184494,1.1569673277642938,30.84,-0.001048935109697613,1.1596070542016037,1.1547014341673842
2025-08-04T01:20:00.000Z,4/8/2025, 06:50:00,1.1559356451034546,1.1559356451034546,1.155401587486267,1.155401587486267,0,1.1569868922233582,1.156818209642577,27.78,-0.0010480061187767564,1.1594384631968235,1.1545353212498928
2025-08-04T01:25:00.000Z,4/8/2025, 06:55:00,1.155401587486267,1.1558021306991577,1.155401587486267,1.1556684970855713,0,1.1568060278892518,1.1567087132085765,32.57,-0.0010140432533667365,1.159079792452673,1.1545322633258306
2025-08-04T01:30:00.000Z,4/8/2025, 07:00:00,1.1558021306991577,1.156203031539917,1.1558021306991577,1.1560693979263306,0,1.156651920080185,1.1566478260388389,39.11,-0.0009438974284594615,1.1586726215709573,1.1546312185894128
2025-08-04T01:35:00.000Z,4/8/2025, 07:05:00,1.156203031539917,1.156336784362793,1.1559356451034546,1.156336784362793,0,1.1565111815929412,1.1566182030220726,43.07,-0.0008568532353419034,1.1581767845700788,1.1548455786158036
2025-08-04T01:40:00.000Z,4/8/2025, 07:10:00,1.156336784362793,1.1566041707992554,1.156203031539917,1.1566041707992554,0,1.1564308047294616,1.1566168666198995,46.8,-0.0007575615365678079,1.1579044949466255,1.1549571145122977
2025-08-04T01:45:00.000Z,4/8/2025, 07:15:00,1.156738042831421,1.1574074029922485,1.156738042831421,1.157139539718628,0,1.15635706782341,1.1566666450102545,53.38,-0.0006284282230306637,1.157495911282051,1.155218224364769
2025-08-04T01:50:00.000Z,4/8/2025, 07:20:00,1.1574074029922485,1.1574074029922485,1.157139539718628,1.1574074029922485,0,1.1563436686992645,1.156737193389492,56.29,-0.0004987258134117045,1.1574250080467292,1.1552623293517998
2025-08-04T01:55:00.000Z,4/8/2025, 07:25:00,1.157273530960083,1.1575413942337036,1.157273530960083,1.1574074029922485,0,1.1563570618629455,1.1568010228754688,56.29,-0.00039142363136379643,1.1574832062899012,1.1552309174359898
2025-08-04T02:00:00.000Z,4/8/2025, 07:30:00,1.1578094959259033,1.1578094959259033,1.157273530960083,1.1574074029922485,0,1.1563838422298431,1.156858773362781,56.29,-0.0003028943020513264,1.1575809160122592,1.155186768447427
2025-08-04T02:05:00.000Z,4/8/2025, 07:35:00,1.1574074029922485,1.1578094959259033,1.1574074029922485,1.1576753854751587,0,1.15643070936203,1.1569365459449124,59.46,-0.00020870440948561608,1.1577470393760854,1.1551143793479748
2025-08-04T02:10:00.000Z,4/8/2025, 07:40:00,1.1576753854751587,1.1576753854751587,1.1575413942337036,1.1576753854751587,0,1.1564976394176483,1.1570069116144597,59.46,-0.00013253051178319097,1.1579199212183984,1.1550753576168982
2025-08-04T02:15:00.000Z,4/8/2025, 07:45:00,1.1578094959259033,1.1579434871673584,1.1578094959259033,1.1579434871673584,0,1.156557911634445,1.1570961092861642,62.6,-0.00004995275880070871,1.1581119035723495,1.1550039196965407
2025-08-04T02:20:00.000Z,4/8/2025, 07:50:00,1.1578094959259033,1.158077597618103,1.1578094959259033,1.1579434871673584,0,1.1566248774528503,1.157176811941516,62.6,0.000015314173123393005,1.1582923573445278,1.1549573975611727
2025-08-04T02:25:00.000Z,4/8/2025, 07:55:00,1.1578094959259033,1.1579434871673584,1.1576753854751587,1.1579434871673584,0,1.1567119002342223,1.1572498286296915,62.6,0.0000662747132564867,1.158461858191496,1.1549619422769486
2025-08-04T02:30:00.000Z,4/8/2025, 08:00:00,1.1578094959259033,1.1578094959259033,1.1578094959259033,1.1578094959259033,0,1.1567989051342011,1.1573031302769499,59.71,0.00009475703497385801,1.1585850895757117,1.1550127206926906
2025-08-04T02:35:00.000Z,4/8/2025, 08:05:00,1.158077597618103,1.158077597618103,1.1578094959259033,1.1578094959259033,0,1.1568859100341797,1.1573513555768502,59.71,0.0001159923920461825,1.1586909025674055,1.155080917500954
