timestampUTC,localTime,open,high,low,close,volume,movingAverage,ema,rsi,macd,bollingerUpper,bollingerLower
2025-09-29T13:30:00.000Z,29/9/2025, 19:00:00,254.63999938964844,254.7899932861328,253.52000427246094,253.6750030517578,210664,,,,,,
2025-09-29T13:32:00.000Z,29/9/2025, 19:02:00,253.6999969482422,254.32000732421875,253.56500244140625,254.1199951171875,285003,,,,,,
2025-09-29T13:34:00.000Z,29/9/2025, 19:04:00,254.1199951171875,254.14990234375,253.2899932861328,253.39999389648438,352113,,,,,,
2025-09-29T13:36:00.000Z,29/9/2025, 19:06:00,253.39999389648438,253.67999267578125,253.16000366210938,253.3350067138672,277768,,,,,,
2025-09-29T13:38:00.000Z,29/9/2025, 19:08:00,253.3350067138672,253.5,253.00999450683594,253.3300018310547,243027,,,,,,
2025-09-29T13:40:00.000Z,29/9/2025, 19:10:00,253.322998046875,253.6300048828125,253.25999450683594,253.38999938964844,199797,,,,,,
2025-09-29T13:42:00.000Z,29/9/2025, 19:12:00,253.38999938964844,254.07000732421875,253.32000732421875,254.02000427246094,276304,,,,,,
2025-09-29T13:44:00.000Z,29/9/2025, 19:14:00,254.02000427246094,254.11700439453125,253.8303985595703,254.03500366210938,217760,,,,,,
2025-09-29T13:46:00.000Z,29/9/2025, 19:16:00,254.03500366210938,254.10000610351562,253.8699951171875,254.02999877929688,186306,,,,,,
2025-09-29T13:48:00.000Z,29/9/2025, 19:18:00,254.04420471191406,254.1999969482422,253.97000122070312,254.05999755859375,150677,,,,,,
2025-09-29T13:50:00.000Z,29/9/2025, 19:20:00,254.05999755859375,254.33999633789062,254,254.2700958251953,155700,,,,,,
2025-09-29T13:52:00.000Z,29/9/2025, 19:22:00,254.22999572753906,254.28500366210938,254.04010009765625,254.1699981689453,121796,,,,,,
2025-09-29T13:54:00.000Z,29/9/2025, 19:24:00,254.19500732421875,254.22999572753906,253.72000122070312,253.83999633789062,176440,,,,,,
2025-09-29T13:56:00.000Z,29/9/2025, 19:26:00,253.8594970703125,254.21009826660156,253.77999877929688,254.19000244140625,125282,,,,,,
2025-09-29T13:58:00.000Z,29/9/2025, 19:28:00,254.17999267578125,254.22000122070312,253.67999267578125,253.7050018310547,154523,,,50.43,,,
2025-09-29T14:00:00.000Z,29/9/2025, 19:30:00,253.7050018310547,253.8804931640625,253.27090454101562,253.35000610351562,238443,,,45.4,,,
2025-09-29T14:02:00.000Z,29/9/2025, 19:32:00,253.3511962890625,253.55499267578125,253.28509521484375,253.33999633789062,152589,,,45.27,,,
2025-09-29T14:04:00.000Z,29/9/2025, 19:34:00,253.35499572753906,253.7100067138672,253.35499572753906,253.6699981689453,126594,,,50.57,,,
2025-09-29T14:06:00.000Z,29/9/2025, 19:36:00,253.64999389648438,253.91000366210938,253.63450622558594,253.85549926757812,127888,,,53.3,,,
