timestampUTC,localTime,open,high,low,close,volume,movingAverage,ema,rsi,macd,bollingerUpper,bollingerLower
2025-06-03T13:30:00.000Z,3/6/2025, 19:00:00,201.35000610351562,203.77000427246094,200.9600067138672,203.27000427246094,46381600,203.51499938964844,203.29352344331286,56.5,,214.8148547681379,192.21514401115897
2025-06-04T13:30:00.000Z,4/6/2025, 19:00:00,202.91000366210938,206.24000549316406,202.10000610351562,202.82000732421875,43604000,203.7305000305176,203.2484266700658,55.63,,214.80242657871705,192.65857348231813
2025-06-05T13:30:00.000Z,5/6/2025, 19:00:00,203.5,204.75,200.14999389648438,200.6300048828125,55126100,203.9495002746582,202.99905316651788,51.45,,214.58560627976473,193.31339426955165
2025-06-06T13:30:00.000Z,6/6/2025, 19:00:00,203,205.6999969482422,202.0500030517578,203.9199981689453,46607700,204.27099990844727,203.08676221436812,56.71,,214.48708831850792,194.05491149838662
2025-06-09T13:30:00.000Z,9/6/2025, 19:00:00,204.38999938964844,206,200.02000427246094,201.4499969482422,72862600,204.41699981689453,202.93087980807042,52.14,,214.3810848856013,194.45291474818777
2025-06-10T13:30:00.000Z,10/6/2025, 19:00:00,200.60000610351562,204.35000610351562,200.57000732421875,202.6699981689453,54672600,204.01100006103516,202.90603393767753,54.11,-0.9534670019597513,213.55621047512193,194.4657896469484
2025-06-11T13:30:00.000Z,11/6/2025, 19:00:00,203.5,204.5,198.41000366210938,198.77999877929688,60989900,203.30350036621093,202.51307820830795,47.42,-1.1516406829637162,212.1732133044077,194.43378742801414
2025-06-12T13:30:00.000Z,12/6/2025, 19:00:00,199.0800018310547,199.67999267578125,197.36000061035156,199.1999969482422,43904600,202.64700012207032,202.19754665973025,48.16,-1.2602767251681826,210.64825250185936,194.6457477422813
2025-06-13T13:30:00.000Z,13/6/2025, 19:00:00,199.72999572753906,200.3699951171875,195.6999969482422,196.4499969482422,51447300,201.89700012207032,201.65016097292187,43.79,-1.5504015248991152,209.24220663298942,194.55179361115123
2025-06-16T13:30:00.000Z,16/6/2025, 19:00:00,197.3000030517578,198.69000244140625,196.55999755859375,198.4199981689453,43020700,201.25500030517577,201.3425264201622,47.47,-1.6028877916988904,207.35321146707025,195.1567891432813
2025-06-17T13:30:00.000Z,17/6/2025, 19:00:00,197.1999969482422,198.38999938964844,195.2100067138672,195.63999938964844,38856200,200.59800033569337,200.7994286077323,43.17,-1.847509267549185,206.1154372573649,195.08056341402184
2025-06-18T13:30:00.000Z,18/6/2025, 19:00:00,195.94000244140625,197.57000732421875,195.07000732421875,196.5800018310547,45394700,200.08400039672853,200.3975784385249,44.99,-1.9431240835869517,205.0611139522236,195.10688684123346
2025-06-20T13:30:00.000Z,20/6/2025, 19:00:00,198.24000549316406,201.6999969482422,196.86000061035156,201,96813500,200.02950057983398,200.45495192057015,52.64,-1.643299665768069,204.9409958242146,195.11800533545335
2025-06-23T13:30:00.000Z,23/6/2025, 19:00:00,201.6300048828125,202.3000030517578,198.9600067138672,201.5,55814300,200.0365005493164,200.55448030908727,53.43,-1.3497813935080671,204.95595348434716,195.11704761428564
2025-06-24T13:30:00.000Z,24/6/2025, 19:00:00,202.58999633789062,203.44000244140625,200.1999969482422,200.3000030517578,54064000,200.28800048828126,200.5302443798178,51.22,-1.200161063323577,204.6945862034454,195.88141477311711
2025-06-25T13:30:00.000Z,25/6/2025, 19:00:00,201.4499969482422,203.6699981689453,200.6199951171875,201.55999755859375,39525700,200.3555000305176,200.62831611112978,53.4,-0.9687477264419897,204.79646294590964,195.91453711512554
2025-06-26T13:30:00.000Z,26/6/2025, 19:00:00,201.42999267578125,202.63999938964844,199.4600067138672,201,50799100,200.3845001220703,200.66371457673645,52.28,-0.821073290807874,204.8343351341587,195.93466510998192
2025-06-27T13:30:00.000Z,27/6/2025, 19:00:00,201.88999938964844,203.22000122070312,200,201.0800018310547,73188600,200.44100036621094,200.7033609819096,52.44,-0.6896350736222701,204.896025444511,195.9859752879109
2025-06-30T13:30:00.000Z,30/6/2025, 19:00:00,202.00999450683594,207.38999938964844,199.25999450683594,205.1699981689453,91912800,200.65699996948243,201.12875499972253,59.57,-0.25252981014230613,205.56615998305423,195.74783995591062
