timestampUTC,localTime,open,high,low,close,volume,movingAverage,ema,rsi,macd,bollingerUpper,bollingerLower
2023-10-04T21:00:00.000Z,5/10/2023, 02:30:00,1.0513036251068115,1.0513036251068115,1.0503098964691162,1.0509721040725708,0,1.0496961951255799,1.049638480414427,57.06,0.001534543430756985,1.0536564402244908,1.045735950026669
2023-10-04T22:00:00.000Z,5/10/2023, 03:30:00,1.0510826110839844,1.051193118095398,1.0508617162704468,1.0509721040725708,0,1.0499161779880524,1.049765492191393,57.06,0.0014496766661318272,1.0536396171833529,1.0461927387927519
2023-10-04T23:00:00.000Z,5/10/2023, 04:30:00,1.0508617162704468,1.051193118095398,1.0508617162704468,1.0509721040725708,0,1.0501525819301605,1.049880407608648,57.06,0.0013666650794181834,1.0534942143081787,1.0468109495521423
2023-10-05T00:00:00.000Z,5/10/2023, 05:30:00,1.0508617162704468,1.052520751953125,1.0505305528640747,1.0522992610931396,0,1.0504005551338196,1.0501107746071712,62.14,0.001391923056375477,1.0536036534161752,1.047197456851464
2023-10-05T01:00:00.000Z,5/10/2023, 06:30:00,1.0524100065231323,1.0531858205795288,1.0522992610931396,1.0531858205795288,0,1.0507038235664368,1.0504036361283482,65.1,0.0014665723927191898,1.0537520487793959,1.0476555983534777
2023-10-05T02:00:00.000Z,5/10/2023, 07:30:00,1.0529640913009644,1.0530749559402466,1.0524100065231323,1.0526316165924072,0,1.0510232031345368,1.050615824743973,61.84,0.0014641352596258539,1.053399961571027,1.0486464446980466
2023-10-05T03:00:00.000Z,5/10/2023, 08:30:00,1.052520751953125,1.0530749559402466,1.0524100065231323,1.0527424812316895,0,1.0512219429016114,1.050818363457089,62.25,0.0014543844256109661,1.053472432295616,1.048971453507607
2023-10-05T04:00:00.000Z,5/10/2023, 09:30:00,1.0528532266616821,1.0529640913009644,1.0524100065231323,1.0524100065231323,0,1.0513985574245452,1.0509699485109978,60.17,0.001403648502829924,1.0534291117564034,1.049368003092687
2023-10-05T05:00:00.000Z,5/10/2023, 10:30:00,1.0522992610931396,1.0528532266616821,1.0520778894424438,1.0520778894424438,0,1.0514979898929595,1.0510754666949451,58.09,0.001321408471389951,1.0534558049109914,1.0495401748749276
2023-10-05T06:00:00.000Z,5/10/2023, 11:30:00,1.051745891571045,1.051745891571045,1.0508617162704468,1.0509721040725708,0,1.0515145480632782,1.0510656226356714,51.67,0.001153705813589534,1.053448545854542,1.0495805502720144
2023-10-05T07:00:00.000Z,5/10/2023, 12:30:00,1.0510826110839844,1.051745891571045,1.0505305528640747,1.051193118095398,0,1.0515697419643402,1.0510777650604073,52.79,0.001026797946038549,1.0533979992935572,1.0497414846351232
2023-10-05T08:00:00.000Z,5/10/2023, 13:30:00,1.0510826110839844,1.0520778894424438,1.0505305528640747,1.0506409406661987,0,1.051459127664566,1.0510361627371494,49.69,0.0008716189620550097,1.0532301868237137,1.0496880685054182
2023-10-05T09:00:00.000Z,5/10/2023, 14:30:00,1.0507513284683228,1.051856517791748,1.0506409406661987,1.0510826110839844,0,1.051459127664566,1.051040586389229,52.12,0.0007753399741756706,1.0532301868237137,1.0496880685054182
2023-10-05T10:00:00.000Z,5/10/2023, 15:30:00,1.0509721040725708,1.052520751953125,1.0508617162704468,1.052188515663147,0,1.0515861332416534,1.051149912986745,57.62,0.0007792922438423222,1.053174461387628,1.0499978050956789
2023-10-05T11:00:00.000Z,5/10/2023, 16:30:00,1.0522992610931396,1.0527424812316895,1.051414132118225,1.0526316165924072,0,1.0516138195991516,1.0512910276158556,59.63,0.0008088550108003023,1.0532539300883768,1.0499737091099264
2023-10-05T12:00:00.000Z,5/10/2023, 17:30:00,1.052520751953125,1.0530749559402466,1.0503098964691162,1.051856517791748,0,1.0516304075717926,1.0513448838230834,54.75,0.0007609677585262986,1.0532732879309314,1.0499875272126538
2023-10-05T13:00:00.000Z,5/10/2023, 18:30:00,1.0519671440124512,1.0532968044281006,1.051193118095398,1.0527424812316895,0,1.0517410039901733,1.0514779883381888,58.89,0.0007854524049903944,1.0533705852531974,1.0501114227271493
